FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,DATE_CREATED,DATE_EDITED
1515709,Aberdeen Reservoir,Reservoir,WA,53,Grays Harbor,027,471550N,1234251W,47.2639045,-123.7141748,134,440,09/10/1979,10/03/2019
1515710,Abernathy Lake,Lake,WA,53,Okanogan,047,482858N,1203038W,48.4827777,-120.5104262,1939,6361,09/10/1979,02/05/2020
1515713,Abiel Lake,Lake,WA,53,King,033,472054N,1212744W,47.3484691,-121.4621113,1310,4298,09/10/1979,05/15/2019
1515718,Acker Lake,Lake,WA,53,Skamania,059,460058N,1214729W,46.0160134,-121.791519,1403,4603,09/10/1979,04/01/2019
1515731,Adelaide Lake,Lake,WA,53,Pierce,053,465900N,1214429W,46.9833401,-121.7412777,1383,4537,09/10/1979,05/18/2019
1515734,Ads Lake,Lake,WA,53,Okanogan,047,485606N,1190651W,48.9348701,-119.1141387,1121,3678,09/10/1979,05/06/2019
1515741,Aeneas Lake,Lake,WA,53,Okanogan,047,484044N,1193040W,48.678857,-119.5111606,415,1362,09/10/1979,05/08/2019
1515762,Airplane Lake,Lake,WA,53,Chelan,007,480009N,1210024W,48.0025952,-121.006705,1617,5305,09/10/1979,05/04/2019
1515763,Airview Lake,Lake,WA,53,Okanogan,047,485545N,1201237W,48.9290907,-120.2103728,2206,7237,09/10/1979,05/04/2019
1515771,Alaska Lake,Lake,WA,53,Kittitas,037,472735N,1212123W,47.4597357,-121.3564927,1284,4213,09/10/1979,03/19/2019
1515775,Lake Albert,Lake,WA,53,King,033,471702N,1213012W,47.2837876,-121.50332,934,3064,09/10/1979,05/15/2019
1515779,Alden Lake,Lake,WA,53,Okanogan,047,490000N,1190805W,48.999957,-119.1348221,1196,3924,09/10/1979,05/06/2019
1515791,Alder Lake,Reservoir,WA,53,Pierce,053,464624N,1221345W,46.7733623,-122.2292616,363,1191,09/10/1979,05/15/2019
1515796,Aldrich Lake,Lake,WA,53,Mason,045,472557N,1230456W,47.432623,-123.0822558,136,446,09/10/1979,05/17/2019
1515797,Lake Aldwell (historical),Reservoir,WA,53,Clallam,009,480444N,1233419W,48.0788684,-123.5720564,53,174,09/10/1979,03/08/2017
1515800,Alexander Lake,Lake,WA,53,Douglas,017,480000N,1194605W,48.0001064,-119.7679466,849,2785,09/10/1979,05/03/2019
1515804,Alice Lakes,Lake,WA,53,King,033,472323N,1213723W,47.389657,-121.6230265,1378,4521,09/10/1979,05/14/2019
1515808,Lake Alice,Lake,WA,53,King,033,473157N,1215319W,47.532555,-121.8885993,266,873,09/10/1979,05/14/2019
1515809,Lake Alice,Lake,WA,53,Chelan,007,473851N,1205503W,47.6474148,-120.917581,1840,6037,09/10/1979,05/04/2019
1515811,Alkali Lake,Lake,WA,53,Okanogan,047,483117N,1193247W,48.5214854,-119.5463483,496,1627,09/10/1979,05/08/2019
1515817,Lake Allen,Lake,WA,53,Pierce,053,464554N,1215334W,46.7649993,-121.8927427,1399,4590,09/10/1979,05/15/2019
1515836,Alta Lake,Lake,WA,53,Okanogan,047,480112N,1195616W,48.0199251,-119.9377656,357,1171,09/10/1979,09/15/2019
1515851,American Lake,Lake,WA,53,Yakima,077,464905N,1212731W,46.8180846,-121.4585907,1605,5266,09/10/1979,03/19/2019
1515875,Anderson Lake,Lake,WA,53,Lewis,041,464137N,1220212W,46.6937014,-122.0365337,1179,3868,09/10/1979,05/15/2019
1515876,Anderson Lake,Lake,WA,53,Pierce,053,464951N,1212830W,46.8309684,-121.4748642,1634,5361,09/10/1979,04/10/2019
1515877,Anderson Lake,Lake,WA,53,King,033,473606N,1212902W,47.6017328,-121.4839958,1277,4190,09/10/1979,05/14/2019
1515878,Anderson Lake,Lake,WA,53,Jefferson,031,480108N,1224804W,48.0188527,-122.8012455,77,253,09/10/1979,05/17/2019
1515879,Anderson Lake,Lake,WA,53,Pend Oreille,051,483835N,1172100W,48.6430701,-117.3501186,767,2516,09/10/1979,08/22/2019
1515880,Anderson Lake,Lake,WA,53,Whatcom,073,485832N,1221237W,48.9754791,-122.2103517,162,531,09/10/1979,04/17/2019
1515881,Anderson Lakes,Lake,WA,53,Whatcom,073,483933N,1213519W,48.6591334,-121.5885902,1515,4970,09/10/1979,04/22/2019
1515887,Andrew Lake,Lake,WA,53,Okanogan,047,483121N,1194328W,48.5225254,-119.7245649,702,2303,09/10/1979,05/08/2019
1515893,Lake Andrews,Lake,WA,53,Okanogan,047,485025N,1192408W,48.8402877,-119.4023116,298,978,09/10/1979,05/08/2019
1515896,Angel Lake,Lake,WA,53,Yakima,077,464706N,1210321W,46.785104,-121.0557982,1109,3638,09/10/1979,03/19/2019
1515899,Lake Angeles,Lake,WA,53,Clallam,009,480022N,1232602W,48.0062418,-123.4337877,1289,4229,09/10/1979,05/21/2019
1515901,Angeline Lake,Lake,WA,53,King,033,473415N,1211826W,47.5707636,-121.307141,1406,4613,09/10/1979,05/21/2019
1515902,Lake Angeline,Lake,WA,53,Snohomish,061,481430N,1213230W,48.2417975,-121.5417299,992,3255,09/10/1979,05/14/2019
1515907,Ann Lake,Lake,WA,53,Chelan,007,483023N,1204530W,48.5064567,-120.7583101,1670,5479,09/10/1979,05/04/2019
1515908,Lake Ann,Lake,WA,53,Whatcom,073,484936N,1213840W,48.8265895,-121.6444957,1439,4721,09/10/1979,04/22/2019
1515909,Lake Ann,Lake,WA,53,Kittitas,037,472802N,1205731W,47.4672234,-120.9584773,1877,6158,09/10/1979,03/19/2019
1515911,Annette Lake,Lake,WA,53,King,033,472132N,1212827W,47.3589761,-121.4741724,1105,3625,09/10/1979,05/14/2019
1515914,Ansaldo Lake,Lake,WA,53,Stevens,065,485350N,1175517W,48.8972019,-117.9213007,953,3127,09/10/1979,06/26/2019
1515920,Antilon Lake,Reservoir,WA,53,Chelan,007,475815N,1200930W,47.9708006,-120.1584157,710,2329,09/10/1979,05/04/2019
1515931,Apple Lake,Lake,WA,53,Yakima,077,464415N,1211930W,46.7374214,-121.3249164,1548,5079,09/10/1979,03/19/2019
1515950,Lake Armstrong,Lake,WA,53,Mason,045,473458N,1230113W,47.5828369,-123.0203632,203,666,09/10/1979,05/17/2019
1515951,Lake Armstrong,Lake,WA,53,Snohomish,061,481335N,1220726W,48.2264678,-122.1239437,43,141,09/10/1979,05/14/2019
1515959,Arrowhead Lake,Lake,WA,53,Skagit,057,482557N,1211724W,48.4325487,-121.2900524,1344,4409,09/10/1979,04/22/2019
1515960,Lake Arrowhead,Lake,WA,53,Mason,045,470800N,1232023W,47.133403,-123.3396693,103,338,09/10/1979,04/09/2019
1515963,Art Lake,Lake,WA,53,Lewis,041,463610N,1213627W,46.6029157,-121.6076002,1166,3825,09/10/1979,04/10/2019
1515964,Art Lake,Lake,WA,53,Yakima,077,464155N,1212126W,46.6985873,-121.3571845,1596,5236,09/10/1979,03/19/2019
1515970,Ashland Lakes,Lake,WA,53,Snohomish,061,480139N,1214335W,48.0276031,-121.7265069,815,2674,09/10/1979,05/14/2019
1515974,Aspen Lake,Lake,WA,53,Okanogan,047,482433N,1201244W,48.4091436,-120.2121607,885,2904,09/10/1979,05/04/2019
1515979,Lake Augusta,Lake,WA,53,Chelan,007,473913N,1205007W,47.653483,-120.8354165,2090,6857,09/10/1979,05/04/2019
1515980,Aurora Lake,Lake,WA,53,Pierce,053,465008N,1215236W,46.8355896,-121.8767427,1672,5485,09/10/1979,05/18/2019
1515993,Avalanche Lake,Lake,WA,53,King,033,472942N,1211902W,47.4948614,-121.3172495,1156,3793,09/10/1979,05/14/2019
1516000,Azure Lake,Lake,WA,53,King,033,473346N,1211804W,47.5628117,-121.3010407,1496,4908,09/10/1979,05/21/2019
1516001,Azure Lake,Lake,WA,53,Whatcom,073,484607N,1211514W,48.7685957,-121.2538114,1237,4058,09/10/1979,04/22/2019
1516002,Azurite Lake,Lake,WA,53,King,033,473408N,1211740W,47.5687907,-121.2945356,1379,4524,09/10/1979,05/21/2019
1516009,BJ Lake,Lake,WA,53,Okanogan,047,481418N,1193935W,48.2383914,-119.6597894,424,1391,09/10/1979,05/08/2019
1516010,Babbitz Lake,Lake,WA,53,Pend Oreille,051,482929N,1171624W,48.4913127,-117.2732739,658,2159,09/10/1979,05/08/2019
1516015,Backbone Lake,Lake,WA,53,Lewis,041,464050N,1213604W,46.6806555,-121.601162,632,2073,09/10/1979,04/10/2019
1516028,Badger Lake,Lake,WA,53,Skamania,059,461706N,1215355W,46.2848715,-121.8984767,1509,4951,09/10/1979,08/26/2019
1516038,Bagley Lakes,Lake,WA,53,Whatcom,073,485115N,1214132W,48.8540327,-121.6921988,1291,4236,09/10/1979,06/14/2021
1516053,Baker Lake,Lake,WA,53,Kittitas,037,472105N,1211806W,47.3515175,-121.3017165,1351,4432,09/10/1979,03/19/2019
1516054,Baker Lake,Lake,WA,53,Okanogan,047,485250N,1190739W,48.8806147,-119.1274888,1280,4199,09/10/1979,05/06/2019
1516055,Baker Lake,Reservoir,WA,53,Whatcom,073,484337N,1213747W,48.7270748,-121.6296408,221,725,09/10/1979,04/22/2019
1516066,Bald Eagle Lake,Lake,WA,53,King,033,473644N,1211637W,47.6123512,-121.2768185,1386,4547,09/10/1979,05/21/2019
1516072,Bald Hill Lake,Lake,WA,53,Thurston,067,464912N,1222641W,46.8199322,-122.4446003,194,636,09/10/1979,05/15/2019
1516076,Bald Lake,Lake,WA,53,Skagit,057,483136N,1213333W,48.5265349,-121.5591491,1152,3779,09/10/1979,04/22/2019
1516077,Bald Lake,Lake,WA,53,Whatcom,073,485815N,1215727W,48.970807,-121.9574806,1329,4360,09/10/1979,06/26/2019
1516113,Bandana Lake,Lake,WA,53,Snohomish,061,481109N,1214619W,48.1858803,-121.7718361,982,3222,09/10/1979,05/14/2019
1516121,Bannock Lakes,Lake,WA,53,Chelan,007,481538N,1205821W,48.2606436,-120.9725425,1808,5932,09/10/1979,05/04/2019
1516129,Barclay Lake,Lake,WA,53,Snohomish,061,474705N,1212537W,47.7847877,-121.4269108,739,2425,09/10/1979,05/21/2019
1516155,Barnsley Lake,Lake,WA,53,Okanogan,047,482752N,1201201W,48.4643292,-120.2001489,558,1831,09/10/1979,05/04/2019
1516177,Basin Lake,Lake,WA,53,Skagit,057,482911N,1211655W,48.4864368,-121.2819076,1265,4150,09/10/1979,04/22/2019
1516178,Basin Lake,Lake,WA,53,Yakima,077,465713N,1212621W,46.9536271,-121.4392531,1774,5820,09/10/1979,03/19/2019
1516180,Bass Lake,Lake,WA,53,Thurston,067,464948N,1222444W,46.829907,-122.4122768,186,610,09/10/1979,05/15/2019
1516181,Bass Lake,Lake,WA,53,King,033,471517N,1215944W,47.2548505,-121.9956247,204,669,09/10/1979,05/15/2019
1516182,Bass Lake,Lake,WA,53,Stevens,065,483757N,1180003W,48.6326086,-118.0009029,758,2487,09/10/1979,05/03/2019
1516187,Bathtub Lake,Lake,WA,53,Mason,045,471806N,1230536W,47.3016598,-123.0932348,96,315,09/10/1979,05/17/2019
1516189,Battalion Lake,Lake,WA,53,Chelan,007,482045N,1204717W,48.3457995,-120.7880497,1630,5348,09/10/1979,05/04/2019
1516191,Battle Ground Lake,Lake,WA,53,Clark,011,454817N,1222939W,45.8047595,-122.4940458,154,505,09/10/1979,04/03/2019
1516202,Bayley Lake,Lake,WA,53,Stevens,065,482509N,1173948W,48.4192593,-117.663383,714,2342,09/10/1979,05/03/2019
1516209,Bead Lake,Lake,WA,53,Pend Oreille,051,481809N,1170647W,48.3023674,-117.1129841,864,2835,09/10/1979,07/01/2019
1516214,Beaner Lake,Lake,WA,53,Okanogan,047,482643N,1203739W,48.4453071,-120.6274755,1865,6119,09/10/1979,05/04/2019
1516268,Bear Lake,Lake,WA,53,Skagit,057,482925N,1211613W,48.4902065,-121.2701479,1131,3711,09/10/1979,04/22/2019
1516269,Bear Lake,Lake,WA,53,Skagit,057,483744N,1215500W,48.6287776,-121.9167053,1081,3547,09/10/1979,04/21/2019
1516270,Bear Lake,Lake,WA,53,Skamania,059,460110N,1214722W,46.0193102,-121.7893649,1438,4718,09/10/1979,04/01/2019
1516271,Bear Lake (historical),Lake,WA,53,Skamania,059,461130N,1220402W,46.1917785,-122.0673139,520,1706,09/10/1979,07/27/2011
1516272,Bear Lake,Lake,WA,53,Yakima,077,464336N,1210112W,46.726778,-121.0198631,1414,4639,09/10/1979,03/19/2019
1516273,Bear Lake,Lake,WA,53,King,033,472021N,1212946W,47.3392115,-121.4961662,1272,4173,09/10/1979,05/15/2019
1516274,Bear Lake,Lake,WA,53,King,033,473425N,1212342W,47.5736768,-121.3948639,1102,3615,09/10/1979,05/14/2019
1516275,Bear Lake,Lake,WA,53,Chelan,007,475627N,1202611W,47.9409124,-120.436409,2009,6591,09/10/1979,05/04/2019
1516276,Bear Lake,Lake,WA,53,Snohomish,061,480330N,1214435W,48.0583412,-121.7429369,845,2772,09/10/1979,05/14/2019
1516277,Bear Lakes,Lake,WA,53,King,033,473853N,1212909W,47.6479837,-121.4859433,1426,4678,09/10/1979,05/14/2019
1516298,Beard Lake,Lake,WA,53,Douglas,017,475626N,1194854W,47.9406028,-119.8151268,691,2267,09/10/1979,05/03/2019
1516303,Bearpaw Mountain Lake,Lake,WA,53,Whatcom,073,485705N,1215028W,48.9514088,-121.841154,1345,4413,09/10/1979,06/26/2019
1516305,Beausite Lake,Lake,WA,53,Jefferson,031,475832N,1224805W,47.975552,-122.8015244,131,430,09/10/1979,05/17/2019
1516309,Lake Beauty,Lake,WA,53,Jefferson,031,474259N,1233822W,47.7162859,-123.6394363,1436,4711,09/10/1979,04/09/2019
1516334,Beaver Lake,Lake,WA,53,Lewis,041,463644N,1213106W,46.6121632,-121.5183202,1316,4318,09/10/1979,04/10/2019
1516335,Beaver Lake,Lake,WA,53,Kittitas,037,472501N,1212535W,47.4169151,-121.4263146,1057,3468,09/10/1979,03/19/2019
1516336,Beaver Lake,Lake,WA,53,Clallam,009,480642N,1241446W,48.1117976,-124.2461652,169,554,09/10/1979,04/09/2019
1516337,Beaver Lake,Lake,WA,53,Snohomish,061,480949N,1212655W,48.1636628,-121.4484786,294,965,09/10/1979,05/14/2019
1516338,Beaver Lake,Lake,WA,53,Okanogan,047,485108N,1185829W,48.8523598,-118.9747399,823,2700,09/10/1979,05/06/2019
1516339,Beaver Lake,Lake,WA,53,King,033,473530N,1215945W,47.5917659,-121.9957461,126,413,09/10/1979,05/15/2019
1516340,Beaver Lake,Lake,WA,53,King,033,471542N,1220009W,47.2615291,-122.002605,213,699,09/10/1979,05/15/2019
1516352,Beaverdam Lake,Lake,WA,53,King,033,471419N,1214716W,47.2386885,-121.7878202,559,1834,09/10/1979,05/15/2019
1516366,Bee Lake,Lake,WA,53,Skagit,057,482323N,1212453W,48.3898018,-121.4147648,1328,4357,09/10/1979,05/14/2019
1516374,Beehive Reservoir,Reservoir,WA,53,Chelan,007,471936N,1202359W,47.3265679,-120.3996389,1294,4245,09/10/1979,05/04/2019
1516380,Beitey Lake,Reservoir,WA,53,Stevens,065,481009N,1173747W,48.1691658,-117.6298008,691,2267,09/10/1979,05/03/2019
1516401,Lake Ben,Lake,WA,53,Jefferson,031,473722N,1232218W,47.6228774,-123.3715911,1403,4603,09/10/1979,04/09/2019
1516402,Benbow Lakes,Lake,WA,53,Pierce,053,465755N,1221506W,46.965147,-122.2518039,185,607,09/10/1979,05/15/2019
1516407,Bench Lake,Lake,WA,53,Yakima,077,460934N,1212357W,46.1593996,-121.3992253,1491,4892,09/10/1979,03/14/2019
1516408,Bench Lake,Lake,WA,53,Skagit,057,482059N,1210821W,48.3498272,-121.1391969,1597,5239,09/10/1979,05/14/2019
1516409,Bench Lake,Lake,WA,53,King,033,473923N,1213004W,47.6563842,-121.5012316,1274,4180,09/10/1979,05/14/2019
1516412,Bengston Lake,Lake,WA,53,King,033,474546N,1214452W,47.7628485,-121.7477711,804,2638,09/10/1979,05/21/2019
1516420,Benson Lake,Lake,WA,53,Stevens,065,480946N,1173447W,48.1628329,-117.579635,836,2743,09/10/1979,05/03/2019
1516425,Berdeen Lake,Lake,WA,53,Whatcom,073,484257N,1212753W,48.7159211,-121.4645875,1529,5016,09/10/1979,04/22/2019
1516438,Bernice Lake,Lake,WA,53,Chelan,007,481429N,1202414W,48.2415146,-120.4038731,2214,7264,09/10/1979,05/04/2019
1516446,Bertha Lake,Lake,WA,53,King,033,474519N,1211447W,47.7553352,-121.2463266,1316,4318,09/10/1979,05/21/2019
1516447,Bertha May Lake,Lake,WA,53,Lewis,041,464155N,1215611W,46.6984739,-121.9363578,1236,4055,09/10/1979,05/15/2019
1516451,Beth Lake,Reservoir,WA,53,Okanogan,047,485139N,1185927W,48.8608065,-118.9907829,847,2779,09/10/1979,05/06/2019
1516459,Bevis Lake,Lake,WA,53,Snohomish,061,475818N,1215316W,47.9717668,-121.8876841,163,535,09/10/1979,05/21/2019
1516512,Big Greider Lake,Lake,WA,53,Snohomish,061,475717N,1213457W,47.9547913,-121.5825455,888,2913,09/10/1979,05/21/2019
1516515,Big Heart Lake,Lake,WA,53,King,033,473431N,1211905W,47.5751853,-121.3180611,1387,4550,09/10/1979,05/21/2019
1516516,Big Hidden Lake,Lake,WA,53,Okanogan,047,485529N,1203012W,48.9246488,-120.5032579,1317,4321,09/10/1979,05/06/2019
1516526,Big Jim Mountain Lakes,Lake,WA,53,Chelan,007,473958N,1204924W,47.6662365,-120.8233391,1923,6309,09/10/1979,09/30/2019
1516527,Big Lake,Lake,WA,53,Kittitas,037,471042N,1204745W,47.1783111,-120.7959349,716,2349,09/10/1979,03/19/2019
1516533,Big Mosquito Lake,Lake,WA,53,Skamania,059,460740N,1214533W,46.1279045,-121.7591932,1187,3894,09/10/1979,03/14/2019
1516542,Big Snow Lake,Lake,WA,53,King,033,473236N,1212211W,47.5433669,-121.3698268,1498,4915,09/10/1979,05/14/2019
1516547,Big Twin Lake,Lake,WA,53,Okanogan,047,482646N,1201141W,48.4462389,-120.194753,550,1804,09/10/1979,09/15/2019
1516555,Bill Lake,Lake,WA,53,Lewis,041,464307N,1212317W,46.7184762,-121.3880821,1560,5118,09/10/1979,04/10/2019
1516579,Bird Lake,Lake,WA,53,Yakima,077,460829N,1212626W,46.1412916,-121.4406049,1702,5584,09/10/1979,03/14/2019
1516594,Black and White Lakes,Lake,WA,53,Mason,045,473427N,1232034W,47.5740912,-123.3426947,1376,4514,09/10/1979,05/16/2019
1516604,Blue Diamond Lake,Lake,WA,53,Okanogan,047,485537N,1192324W,48.9270666,-119.3899615,731,2398,12/31/1992,05/08/2019
1516607,Black Lake,Lake,WA,53,Okanogan,047,484944N,1201229W,48.8290108,-120.2081399,1215,3986,09/10/1979,09/15/2019
1516608,Black Lake,Lake,WA,53,Pacific,049,461855N,1240227W,46.3152971,-124.0407204,4,13,09/10/1979,05/06/2019
1516609,Black Lake,Lake,WA,53,King,033,473845N,1214340W,47.6458086,-121.7277636,371,1217,09/10/1979,05/14/2019
1516610,Black Lake,Lake,WA,53,Pend Oreille,051,480550N,1172530W,48.0973429,-117.4249327,623,2044,09/10/1979,05/14/2019
1516611,Black Lake,Lake,WA,53,Stevens,065,483340N,1173734W,48.5611586,-117.6260568,1125,3691,09/10/1979,05/03/2019
1516623,Black Pine Lake,Lake,WA,53,Okanogan,047,481840N,1201639W,48.3112096,-120.2774155,1224,4016,09/10/1979,05/04/2019
1516635,Blacksmith Lake,Lake,WA,53,Mason,045,473029N,1225513W,47.5081822,-122.9204028,133,436,09/10/1979,05/17/2019
1516639,Blackwood Lake,Lake,WA,53,Clallam,009,475556N,1235333W,47.9323284,-123.8925027,970,3182,09/10/1979,04/09/2019
1516641,Blakenship Lakes,Lake,WA,53,Yakima,077,464321N,1212000W,46.722393,-121.3332481,1595,5233,09/10/1979,03/19/2019
1516642,Blanca Lake,Lake,WA,53,Snohomish,061,475626N,1212028W,47.9405725,-121.3410588,1212,3976,09/10/1979,05/21/2019
1516648,Blazer Lake,Lake,WA,53,King,033,472540N,1213209W,47.4279014,-121.535768,1239,4065,09/10/1979,05/14/2019
1516649,Lake Blethen,Lake,WA,53,King,033,473422N,1213622W,47.5727744,-121.6061823,972,3189,09/10/1979,05/14/2019
1516684,Blue Gulch Reservoir,Reservoir,WA,53,Stevens,065,483526N,1180552W,48.5904385,-118.0977716,426,1398,09/10/1979,06/26/2019
1516686,Blue Lake,Lake,WA,53,Yakima,077,463308N,1211208W,46.5522835,-121.2022799,1898,6227,09/10/1979,03/19/2019
1516687,Blue Lake,Lake,WA,53,Whatcom,073,483849N,1214733W,48.6469858,-121.7925407,1208,3963,09/10/1979,04/22/2019
1516688,Blue Lake,Lake,WA,53,Skamania,059,455904N,1214753W,45.9845743,-121.7979625,1410,4626,09/10/1979,02/10/2021
1516689,Blue Lake,Lake,WA,53,Cowlitz,015,461030N,1221543W,46.1748992,-122.2619949,1019,3343,09/10/1979,04/02/2019
1516690,Blue Lake,Lake,WA,53,Skamania,059,461426N,1215142W,46.2406135,-121.8617686,1389,4557,09/10/1979,04/01/2019
1516691,Blue Lake,Lake,WA,53,Lewis,041,462351N,1214202W,46.3973737,-121.7006172,1238,4062,09/10/1979,04/10/2019
1516692,Blue Lake,Lake,WA,53,Lewis,041,464417N,1214041W,46.7380572,-121.6779561,1331,4367,09/10/1979,04/10/2019
1516693,Blue Lake,Lake,WA,53,Clallam,009,475737N,1234411W,47.9601515,-123.736298,1427,4682,09/10/1979,05/21/2019
1516694,Blue Lake,Lake,WA,53,Snohomish,061,475925N,1211009W,47.9902614,-121.1692784,1716,5630,09/10/1979,05/14/2019
1516695,Blue Lake,Lake,WA,53,Pend Oreille,051,480616N,1172518W,48.1044821,-117.4216085,604,1982,09/10/1979,05/14/2019
1516696,Blue Lake,Lake,WA,53,Stevens,065,481017N,1174107W,48.1714042,-117.6852401,728,2388,09/10/1979,05/03/2019
1516697,Blue Lake,Lake,WA,53,Stevens,065,482448N,1175552W,48.4131966,-117.9309887,765,2510,09/10/1979,05/03/2019
1516698,Blue Lake,Lake,WA,53,Chelan,007,483021N,1204014W,48.5058999,-120.6705019,1908,6260,09/10/1979,05/04/2019
1516699,Blue Lake,Lake,WA,53,Okanogan,047,483401N,1193646W,48.5669497,-119.6127412,788,2585,09/10/1979,05/08/2019
1516700,Blue Lake,Reservoir,WA,53,Okanogan,047,484058N,1194127W,48.6827399,-119.690954,515,1690,09/10/1979,05/06/2019
1516701,Blue Lake,Lake,WA,53,Okanogan,047,485425N,1192931W,48.9068355,-119.4918831,542,1778,09/10/1979,05/06/2019
1516712,Blue Pool,Lake,WA,53,Snohomish,061,481650N,1214551W,48.2804583,-121.7641574,106,348,09/10/1979,05/14/2019
1516722,Bluff Lake,Lake,WA,53,Yakima,077,460839N,1212552W,46.1442179,-121.4311983,1734,5689,09/10/1979,03/14/2019
1516723,Bluff Lake,Lake,WA,53,Lewis,041,463932N,1213247W,46.6589045,-121.5463731,1174,3852,09/10/1979,04/10/2019
1516724,Bluff Lake,Lake,WA,53,Skagit,057,482215N,1212218W,48.3709156,-121.3715778,1293,4242,09/10/1979,05/14/2019
1516729,Blum Lakes,Lake,WA,53,Whatcom,073,484500N,1212944W,48.7500093,-121.4956903,1530,5020,09/10/1979,04/22/2019
1516734,Boardman Lake,Lake,WA,53,Snohomish,061,480126N,1214125W,48.0237645,-121.6902466,911,2989,09/10/1979,05/14/2019
1516739,Bobs Lake,Lake,WA,53,Chelan,007,473523N,1210352W,47.5897954,-121.0643747,1584,5197,12/31/1992,05/04/2019
1516753,Bogachiel Lake,Lake,WA,53,Clallam,009,475544N,1235012W,47.9288241,-123.8367853,1076,3530,09/10/1979,04/09/2019
1516762,Boiling Lake,Lake,WA,53,Chelan,007,481213N,1202111W,48.2035125,-120.3531505,2118,6949,09/10/1979,05/04/2019
1516782,Bonaparte Lake,Reservoir,WA,53,Okanogan,047,484801N,1190316W,48.8001901,-119.0543539,1084,3556,09/10/1979,05/08/2019
1516785,Bone Lake,Lake,WA,53,King,033,471040N,1213627W,47.1776525,-121.6076064,1303,4275,09/10/1979,05/15/2019
1516787,Boner Lake,Lake,WA,53,King,033,474254N,1212907W,47.7149007,-121.485203,1473,4833,09/10/1979,05/21/2019
1516791,Bonner Lake,Lake,WA,53,Okanogan,047,482350N,1200605W,48.3972234,-120.1014523,692,2270,09/10/1979,05/04/2019
1516792,Bonnie Lake,Lake,WA,53,King,033,473356N,1211621W,47.5656495,-121.2724682,1486,4875,09/10/1979,05/21/2019
1516794,Booher Lake,Lake,WA,53,Okanogan,047,483317N,1193254W,48.5547448,-119.5482544,290,951,09/10/1979,05/08/2019
1516796,Boomerang Lake,Lake,WA,53,King,033,473533N,1213550W,47.59241,-121.5971287,981,3218,09/10/1979,05/14/2019
1516798,Boot Lake,Lake,WA,53,Skamania,059,461936N,1220657W,46.3266894,-122.1158021,1377,4518,09/10/1979,04/02/2019
1516812,Bosworth Lake,Lake,WA,53,Snohomish,061,480236N,1215815W,48.0433533,-121.9707365,171,561,09/10/1979,05/14/2019
1516815,Bouck Lake,Lake,WA,53,Whatcom,073,484102N,1211103W,48.6840081,-121.1841916,1186,3891,09/10/1979,04/22/2019
1516845,Boulder Lake,Lake,WA,53,Snohomish,061,475639N,1213250W,47.9440614,-121.5472949,1129,3704,09/10/1979,05/21/2019
1516846,Boulder Lake,Lake,WA,53,Clallam,009,475836N,1234458W,47.9766431,-123.7495811,1321,4334,09/10/1979,05/21/2019
1516847,Boulder Lake,Lake,WA,53,Skagit,057,481958N,1211935W,48.3327018,-121.3265243,1518,4980,09/10/1979,05/14/2019
1516868,Boundary Lake,Lake,WA,53,Yakima,077,464617N,1210054W,46.7712705,-121.0148973,1021,3350,09/10/1979,03/19/2019
1516869,Boundary Lake,Reservoir,WA,53,Pend Oreille,051,485953N,1171805W,48.9979343,-117.3012509,771,2529,09/10/1979,06/29/2020
1516870,Boundary Lakes,Lake,WA,53,Mason,045,472024N,1231540W,47.3398835,-123.2611106,145,476,09/10/1979,05/16/2019
1516884,Bowen Lake,Lake,WA,53,Stevens,065,485020N,1175634W,48.8390232,-117.9427561,622,2041,09/10/1979,06/26/2019
1516887,Bowers Lake,Lake,WA,53,Okanogan,047,485551N,1194224W,48.9309018,-119.7066717,956,3136,09/10/1979,05/06/2019
1516891,Bowser Lake,Lake,WA,53,Snohomish,061,475822N,1211535W,47.9726982,-121.2596929,1486,4875,09/10/1979,05/14/2019
1516900,Box Canyon Lake,Lake,WA,53,Kittitas,037,472445N,1211928W,47.4126263,-121.3245275,1375,4511,09/10/1979,03/19/2019
1516903,Box Mountain Lakes,Lake,WA,53,Snohomish,061,481327N,1211256W,48.2240757,-121.2155215,1540,5052,09/10/1979,05/14/2019
1516911,Boyd Lake,Lake,WA,53,Snohomish,061,480335N,1215523W,48.0596725,-121.9229579,157,515,09/10/1979,05/14/2019
1516914,Boyle Lake,Lake,WA,53,King,033,473549N,1214526W,47.5968908,-121.7573091,316,1037,09/10/1979,05/14/2019
1516920,Brader Lake,Lake,WA,53,Skamania,059,460007N,1214914W,46.0018253,-121.8204888,1361,4465,09/10/1979,08/22/2019
1516940,Brewster Lake,Lake,WA,53,King,033,472652N,1214642W,47.4478165,-121.7784287,309,1014,09/10/1979,05/14/2019
1516955,Bridges Lake,Lake,WA,53,King,033,473622N,1214526W,47.6061538,-121.7570912,323,1060,09/10/1979,05/14/2019
1516957,Lake Brigham,Lake,WA,53,Chelan,007,474012N,1205516W,47.670072,-120.9211133,1778,5833,09/10/1979,09/30/2019
